
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   29.304348
   InitialHeight:   29.304348
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_29.304347826086957
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
296 0.56 0.56 0.59 2280.100848 2249.302895 0.402857 30.395097 -20.838993 19.667181 705600.000000 709768.559483 1010.835107 367.363869 643.471238 29.249772 -0.585906 15.777605 312.798360 38.787904 15.778035 592.556114 35.137090 0.000000 0.000000 0.006667 
297 0.56 0.56 0.59 2290.204236 2259.786436 1.456262 28.961538 -21.109726 19.665025 705600.000000 709750.701337 1010.866224 367.420653 643.445572 29.520504 -0.722350 15.772867 312.781164 38.866622 15.773323 592.544695 35.127553 0.000000 0.000000 0.006667 
298 0.56 0.56 0.59 2417.685943 2387.358918 1.451136 28.875888 -21.109726 19.672138 705600.000000 709743.688703 1010.866612 367.423119 643.443493 29.520504 -0.718794 15.772688 312.767123 38.883308 15.773064 592.537230 35.133200 0.000000 0.000000 0.013334 
299 0.56 0.56 0.59 2327.621546 2296.693426 1.409074 29.519046 -21.109726 19.682682 705600.000000 709683.843908 1010.850713 367.396429 643.454284 29.516475 -0.713522 15.774776 312.743190 38.878463 15.775205 592.547307 35.131772 0.000000 0.000000 0.013334 
300 0.56 0.56 0.59 2417.981908 2387.224584 1.407845 29.349479 -21.109726 19.684405 705600.000000 709810.625507 1010.855626 367.403919 643.451706 29.516475 -0.712660 15.774201 312.754423 38.875296 15.774630 592.549045 35.128031 0.000000 0.000000 0.013334 
301 0.56 0.56 0.59 2316.931828 2286.172419 1.396932 29.362477 -21.109726 19.699802 705600.000000 709816.862020 1010.854772 367.403046 643.451726 29.516475 -0.704962 15.774279 312.747560 38.881207 15.774681 592.548382 35.128664 0.000000 0.000000 0.013334 
302 0.56 0.56 0.59 2329.387656 2298.604922 1.268661 29.514073 -21.109726 19.705849 705600.000000 709868.787202 1010.858020 367.404217 643.453803 29.501318 -0.701938 15.774799 312.749983 38.879435 15.775203 592.556028 35.122571 0.000000 0.000000 0.013334 
303 0.56 0.56 0.59 2412.919572 2382.247295 0.389258 30.283019 -20.840122 19.703130 705600.000000 709997.406031 1010.836511 367.367663 643.468848 29.246872 -0.568496 15.777252 312.781011 38.809400 15.777681 592.556831 35.134335 0.000000 0.000000 0.013334 
304 0.56 0.56 0.59 2405.374525 2374.785806 0.384051 30.204669 -20.840122 19.712326 705600.000000 709932.742201 1010.838527 367.370964 643.467563 29.246872 -0.563898 15.776990 312.784179 38.809796 15.777419 592.556392 35.133752 0.000000 0.000000 0.013334 
305 0.56 0.56 0.59 2393.605011 2362.604985 0.377846 30.622180 -20.840122 19.723384 705600.000000 709888.260820 1010.828589 367.353877 643.474712 29.246872 -0.558369 15.778348 312.779168 38.796361 15.778804 592.558115 35.137793 0.000000 0.000000 0.013334 
306 0.56 0.56 0.59 2231.845082 2201.010465 0.332170 30.502447 -20.840122 19.733239 705600.000000 709821.033316 1010.836113 367.364780 643.471333 29.340315 -0.553441 15.777921 312.765314 38.821546 15.778459 592.555566 35.137308 0.000000 0.000000 0.013334 
307 0.56 0.56 0.59 2334.483385 2304.019551 0.657545 29.806289 -20.840122 19.731132 705600.000000 709868.453106 1010.846880 367.386556 643.460323 29.436650 -0.554495 15.775578 312.787783 38.823194 15.776115 592.542407 35.141802 0.000000 0.000000 0.013334 
308 0.56 0.56 0.58 2309.480782 2278.847502 0.317544 30.315736 -20.840122 19.726723 705600.000000 709855.704054 1010.841374 367.372932 643.468443 29.323879 -0.556700 15.777317 312.787226 38.808390 15.777828 592.547065 35.143549 0.000000 0.000000 0.013334 
309 0.56 0.56 0.59 2316.707954 2283.894336 0.574678 32.238940 -20.567260 19.719815 705600.000000 709805.533928 1010.805468 367.303496 643.501972 29.163789 -0.423723 15.783616 312.785323 38.734557 15.784182 592.583621 35.134169 0.000000 0.000000 0.013334 
310 0.56 0.56 0.59 2294.469265 2260.664588 1.299779 32.504898 -20.462980 19.719133 705600.000000 709879.549155 1010.786925 367.278801 643.508124 29.545330 -0.371923 15.784360 312.794858 38.699583 15.785003 592.570232 35.152888 0.000000 0.000000 0.013334 
311 0.56 0.56 0.59 2333.862712 2300.083214 0.909646 32.869852 -20.420265 19.717574 705600.000000 709918.169776 1010.778548 367.264059 643.514488 29.502616 -0.351346 15.785567 312.794669 38.683824 15.786210 592.571720 35.156558 0.000000 0.000000 0.013334 
312 0.56 0.56 0.59 2352.927002 2320.005990 0.245842 32.675170 -20.420265 19.696705 705600.000000 709912.971300 1010.791185 367.280120 643.511065 29.380162 -0.361780 15.784869 312.820710 38.674542 15.785567 592.574486 35.151012 0.000000 0.000000 0.013334 
313 0.56 0.56 0.59 2380.581673 2347.789597 0.111026 32.681050 -20.356817 19.697016 705600.000000 709861.086841 1010.793477 367.281409 643.512068 29.314816 -0.329901 15.784906 312.846021 38.650482 15.785551 592.581634 35.144884 0.000000 0.000000 0.013334 
314 0.56 0.56 0.59 2363.839164 2330.647863 0.131984 33.059317 -20.356817 19.699131 705600.000000 709806.700730 1010.789623 367.272232 643.517390 29.269818 -0.328843 15.786283 312.820051 38.665898 15.786850 592.591906 35.138634 0.000000 0.000000 0.013334 
315 0.56 0.56 0.59 2294.368426 2261.164401 0.108167 33.095858 -20.356817 19.705542 705600.000000 709753.565700 1010.774556 367.255681 643.518875 29.314660 -0.325638 15.786296 312.806195 38.663191 15.786939 592.576704 35.155232 0.000000 0.000000 0.013334 
316 0.56 0.56 0.58 2327.439690 2294.815337 0.676423 31.947930 -20.356817 19.869909 705600.000000 709763.185661 1010.799960 367.301456 643.498504 29.480011 -0.243454 15.782570 312.800107 38.718779 15.783159 592.566510 35.148834 0.000000 0.000000 0.013334 
317 0.56 0.56 0.58 2334.898394 2302.560850 0.266829 32.070715 -20.356817 19.859030 705600.000000 709690.001091 1010.802489 367.302926 643.499564 29.405561 -0.248894 15.782935 312.782819 38.737172 15.783606 592.574938 35.141019 0.000000 0.000000 0.013334 
318 0.56 0.56 0.59 2305.963867 2271.193875 1.105352 33.664640 -20.344904 19.559249 705600.000000 709631.221120 1010.775092 367.247382 643.527710 29.086284 -0.392827 15.788186 312.810203 38.648993 15.788860 592.595355 35.143495 0.000000 0.000000 0.013334 
319 0.56 0.56 0.59 2316.404294 2281.493551 1.104299 33.806444 -20.344904 19.561934 705600.000000 709574.018175 1010.773193 367.242505 643.530688 29.086284 -0.391485 15.788742 312.827980 38.625783 15.789308 592.596286 35.145094 0.000000 0.000000 0.013334 
320 0.56 0.56 0.59 2338.904554 2305.010925 0.156617 33.737011 -20.344904 19.578458 705600.000000 709574.680560 1010.781631 367.252678 643.528953 29.282260 -0.383223 15.788477 312.831132 38.633069 15.789099 592.604013 35.135842 0.000000 0.000000 0.013334 
321 0.56 0.56 0.59 2321.608404 2287.516758 0.279805 33.811841 -20.344904 19.583836 705600.000000 709600.561762 1010.772472 367.241912 643.530560 29.386506 -0.380534 15.788688 312.819639 38.633584 15.789335 592.596644 35.144581 0.000000 0.000000 0.013334 
322 0.56 0.56 0.59 2338.308530 2306.405590 0.321693 31.581248 -20.344904 19.900137 705600.000000 709654.379335 1010.822152 367.331059 643.491093 29.421018 -0.222383 15.781473 312.809181 38.740405 15.781986 592.579286 35.129821 0.000000 0.000000 0.013334 
323 0.56 0.56 0.59 2239.318920 2206.783529 0.775628 31.759763 -20.312823 19.925938 705600.000000 709542.020699 1010.817720 367.323638 643.494082 29.112227 -0.193442 15.782041 312.804736 38.736861 15.782580 592.579890 35.131611 0.000000 0.000000 0.013334 
324 0.56 0.56 0.59 2203.854218 2171.989561 0.272652 31.592004 -20.312823 19.942950 705600.000000 709600.001558 1010.814833 367.323110 643.491723 29.413538 -0.184936 15.781440 312.810092 38.731577 15.782005 592.565030 35.144688 0.000000 0.000000 0.020001 
325 0.56 0.56 0.59 2256.650864 2224.577780 0.072943 32.000141 -20.258853 19.931280 705600.000000 709579.243503 1010.799042 367.299523 643.499518 29.352367 -0.163787 15.782738 312.802467 38.714318 15.783328 592.567965 35.148226 0.000000 0.000000 0.020001 
326 0.56 0.56 0.59 2230.828739 2198.992223 0.073238 31.763277 -20.258853 19.929485 705600.000000 709554.325344 1010.814181 367.318253 643.495928 29.352367 -0.164684 15.781958 312.845017 38.691278 15.782523 592.574693 35.138712 0.000000 0.000000 0.020001 
327 0.56 0.56 0.59 2244.335722 2212.505882 0.074107 31.755733 -20.258853 19.924251 705600.000000 709607.820993 1010.807113 367.310940 643.496172 29.352367 -0.167301 15.781868 312.835940 38.693132 15.782484 592.567368 35.146320 0.000000 0.000000 0.020001 
328 0.56 0.56 0.59 2256.457939 2224.327790 0.705156 31.424993 -20.258853 20.055010 705600.000000 709591.639570 1010.826169 367.337640 643.488528 29.490730 -0.101921 15.780897 312.815543 38.741201 15.781463 592.578461 35.128604 0.000000 0.000000 0.020001 
329 0.56 0.56 0.59 2223.391456 2192.468113 0.588761 30.334582 -20.258853 20.217564 705600.000000 709550.986273 1010.836782 367.366493 643.470289 29.475861 -0.020644 15.777321 312.803656 38.785515 15.777831 592.554920 35.137538 0.000000 0.000000 0.020001 
330 0.56 0.56 0.59 2194.765620 2163.881395 0.588534 30.295692 -20.258853 20.230635 705600.000000 709492.234793 1010.837465 367.367932 643.469533 29.475861 -0.014109 15.777169 312.801656 38.789107 15.777705 592.554104 35.137724 0.000000 0.000000 0.020001 
331 0.56 0.56 0.59 2233.294162 2202.593445 0.588570 30.112147 -20.258853 20.228172 705600.000000 709524.803726 1010.843219 367.376313 643.466906 29.475861 -0.015341 15.776567 312.822652 38.777095 15.777076 592.553480 35.136350 0.000000 0.000000 0.020001 
332 0.56 0.56 0.59 2261.383414 2229.975994 0.018438 31.388982 -20.124031 20.226768 705600.000000 709542.487425 1010.811263 367.323073 643.488190 29.332454 0.051369 15.780772 312.787993 38.754308 15.781335 592.556405 35.150450 0.000000 0.000000 0.026668 
333 0.56 0.56 0.59 2301.027731 2269.104597 0.308098 31.615037 -20.124031 20.230110 705600.000000 709564.761808 1010.812595 367.321107 643.491488 29.427896 0.053039 15.781541 312.784530 38.755036 15.782106 592.566928 35.142454 0.000000 0.000000 0.026668 
334 0.56 0.56 0.59 2269.696789 2238.097399 0.306908 31.292482 -20.124031 20.204610 705600.000000 709679.048767 1010.821430 367.335035 643.486396 29.427896 0.040289 15.780455 312.805792 38.748788 15.781019 592.564360 35.141017 0.000000 0.000000 0.026668 
335 0.56 0.56 0.59 2332.359877 2301.001958 0.307001 31.050918 -20.124031 20.206899 705600.000000 709735.216584 1010.829376 367.346302 643.483074 29.427896 0.041434 15.779648 312.831127 38.735527 15.780186 592.570338 35.132550 0.000000 0.000000 0.026668 
336 0.56 0.56 0.59 2250.469534 2218.049395 0.039094 32.381044 -19.819813 20.214872 705600.000000 709772.052767 1010.795350 367.287308 643.508042 29.302394 0.197529 15.783843 312.866846 38.636619 15.784513 592.573728 35.149802 0.000000 0.000000 0.026668 
337 0.56 0.56 0.59 2292.019692 2257.035194 0.940618 34.043879 -19.819813 20.003307 705600.000000 709795.213546 1010.765488 367.228426 643.537062 29.088454 0.091747 15.789442 312.883256 38.555729 15.790006 592.593151 35.153904 0.000000 0.000000 0.026668 
338 0.56 0.56 0.59 2343.842673 2310.069527 0.462000 33.311146 -19.819813 20.087659 705600.000000 709843.742700 1010.773816 367.249622 643.524194 29.155340 0.133923 15.786946 312.860947 38.601729 15.787589 592.579925 35.156680 0.000000 0.000000 0.026668 
339 0.56 0.56 0.59 2357.057825 2322.393538 0.461759 34.202528 -19.819813 20.085858 705600.000000 709907.995620 1010.765499 367.227383 643.538116 29.155340 0.133022 15.789897 312.844682 38.592804 15.790597 592.600181 35.147338 0.000000 0.000000 0.026668 
340 0.56 0.56 0.60 2347.568140 2313.494861 3.152341 30.920939 -20.364621 20.087640 705600.000000 709864.158667 1010.824476 367.343532 643.480944 29.700148 -0.138491 15.779242 312.816179 38.748111 15.779751 592.559868 35.141325 0.000000 0.000000 0.026668 
341 0.56 0.56 0.60 2370.874204 2340.403080 0.011582 30.459542 -20.364621 20.195292 705600.000000 709952.208200 1010.835820 367.362642 643.473178 29.319204 -0.084665 15.777760 312.826568 38.758314 15.778216 592.557988 35.136974 0.000000 0.000000 0.026668 
342 0.56 0.56 0.59 2286.385061 2255.675632 0.940487 29.768942 -20.364621 20.329535 705600.000000 709853.493531 1010.849971 367.389470 643.460501 29.521163 -0.017543 15.775502 312.808350 38.805618 15.775958 592.551121 35.133422 0.000000 0.000000 0.026668 
343 0.56 0.56 0.60 2295.957378 2264.300894 0.701230 30.955254 -20.087938 20.314403 705600.000000 709902.812578 1010.825761 367.343446 643.482314 29.489875 0.113232 15.779325 312.839988 38.724133 15.779835 592.563920 35.138559 0.000000 0.000000 0.026668 
344 0.56 0.56 0.59 2350.743004 2319.204391 0.701705 30.836908 -20.087938 20.318559 705600.000000 709882.880510 1010.829082 367.348606 643.480476 29.489875 0.115310 15.778952 312.851251 38.718403 15.779435 592.560887 35.140154 0.000000 0.000000 0.026668 
345 0.56 0.56 0.59 2378.467608 2347.484229 0.046776 30.936604 -20.087938 20.325261 705600.000000 709879.926848 1010.833284 367.351725 643.481559 29.263916 0.118661 15.779331 312.848373 38.724021 15.779789 592.570022 35.131747 0.000000 0.000000 0.026668 
346 0.56 0.56 0.59 2322.193402 2291.158728 0.045781 30.988894 -20.087938 20.316723 705600.000000 709895.454515 1010.831748 367.349403 643.482346 29.263916 0.114392 15.779536 312.842548 38.727319 15.779967 592.571193 35.131186 0.000000 0.000000 0.026668 
347 0.56 0.56 0.59 2278.168041 2244.486885 1.634675 32.046481 -20.087938 20.214079 705600.000000 709858.418269 1010.800121 367.298996 643.501124 29.589891 0.063070 15.782967 312.827543 38.688487 15.783449 592.571530 35.146145 0.000000 0.000000 0.026668 
348 0.56 0.56 0.59 2356.641810 2324.808732 0.008605 31.824473 -20.087938 20.226980 705600.000000 709907.763940 1010.805299 367.308016 643.497283 29.318081 0.069521 15.782232 312.831173 38.694611 15.782715 592.568585 35.145984 0.000000 0.000000 0.026668 
349 0.56 0.56 0.59 2325.711247 2292.939222 3.152753 29.619271 -20.087938 20.603439 705600.000000 709896.056740 1010.854521 367.396215 643.458306 29.697178 0.257750 15.775152 312.823331 38.797733 15.775447 592.550415 35.132444 0.000000 0.000000 0.026668 
350 0.56 0.56 0.60 2382.766560 2351.342461 0.012766 31.411333 -20.087938 20.237275 705600.000000 709926.563189 1010.814521 367.324540 643.489981 29.323309 0.074668 15.780897 312.829755 38.713888 15.781353 592.565158 35.143470 0.000000 0.000000 0.026668 
351 0.56 0.56 0.59 2291.661692 2260.608799 0.024943 31.027950 -20.087938 20.238755 705600.000000 709819.620009 1010.825073 367.341126 643.483947 29.335377 0.075408 15.779605 312.854320 38.707201 15.780061 592.563296 35.140591 0.000000 0.000000 0.026668 
352 0.56 0.56 0.59 2294.073644 2262.612871 0.023859 31.436914 -20.087938 20.223622 705600.000000 709922.596498 1010.814655 367.323959 643.490696 29.335377 0.067842 15.780944 312.841559 38.701456 15.781427 592.563694 35.145575 0.000000 0.000000 0.026668 
353 0.56 0.56 0.59 2324.586105 2293.607134 0.023999 30.954973 -20.087938 20.225664 705600.000000 709954.138444 1010.826415 367.343861 643.482554 29.335377 0.068863 15.779342 312.860925 38.703594 15.779825 592.553103 35.149626 0.000000 0.000000 0.026668 
354 0.56 0.56 0.59 2281.974398 2250.852431 0.079092 31.042875 -20.109639 20.244923 705600.000000 709945.428697 1010.831939 367.348119 643.483820 29.365388 0.067642 15.779747 312.869795 38.698578 15.780124 592.564728 35.138967 0.000000 0.000000 0.026668 
355 0.56 0.56 0.59 2299.262279 2267.961027 0.560869 30.740383 -20.163691 20.303611 705600.000000 709941.962978 1010.829500 367.351377 643.478123 29.471077 0.069960 15.778739 312.834609 38.738029 15.779142 592.553497 35.145484 0.000000 0.000000 0.026668 
356 0.56 0.56 0.59 2261.319830 2230.157691 0.560345 30.601794 -20.163691 20.295914 705600.000000 709946.830757 1010.833827 367.357694 643.476133 29.471077 0.066112 15.778158 312.849305 38.730231 15.778667 592.554129 35.143336 0.000000 0.000000 0.026668 
357 0.56 0.56 0.59 2318.319556 2285.928398 0.044841 32.346317 -19.966519 20.290903 705600.000000 709960.710318 1010.793481 367.287037 643.506444 29.273905 0.162192 15.783874 312.833836 38.669327 15.784437 592.570300 35.151707 0.000000 0.000000 0.026668 
358 0.56 0.56 0.59 2350.885650 2318.934321 0.013871 31.937458 -20.247934 20.054992 705600.000000 710012.284179 1010.802021 367.303022 643.498999 29.319455 -0.096471 15.782615 312.824010 38.696397 15.783098 592.567096 35.148805 0.000000 0.000000 0.026668 
359 0.56 0.56 0.59 2373.788957 2341.935688 0.016055 31.837214 -20.251179 20.058111 705600.000000 710003.096610 1010.805053 367.307530 643.497523 29.322701 -0.096534 15.782273 312.833471 38.691786 15.782756 592.567215 35.147552 0.000000 0.000000 0.026668 
360 0.56 0.56 0.59 2356.088605 2324.063069 1.101039 30.924496 -20.463307 20.070304 705600.000000 710106.477405 1010.823174 367.342622 643.480552 29.534828 -0.196502 15.779405 312.801511 38.761705 15.779781 592.557771 35.143000 0.000000 0.000000 0.026668 
361 0.56 0.56 0.59 2361.458816 2329.288742 1.102356 31.067719 -20.463307 20.063661 705600.000000 710110.797424 1010.820610 367.337291 643.483319 29.534828 -0.199823 15.779841 312.811185 38.746265 15.780244 592.558580 35.144495 0.000000 0.000000 0.026668 
362 0.56 0.56 0.59 2387.877183 2355.371293 1.103571 31.402319 -20.463307 20.057626 705600.000000 710184.344481 1010.812813 367.323702 643.489111 29.534828 -0.202840 15.781002 312.806584 38.736116 15.781351 592.562220 35.145540 0.000000 0.000000 0.026668 
363 0.56 0.56 0.59 2354.378595 2322.019764 0.591138 31.767694 -20.463307 19.936488 705600.000000 710166.564006 1010.805681 367.309731 643.495950 29.465865 -0.263410 15.782111 312.820826 38.706794 15.782540 592.566285 35.147125 0.000000 0.000000 0.026668 
364 0.56 0.56 0.60 2413.762268 2381.345986 1.182735 31.233547 -20.536085 19.953471 705600.000000 710124.326951 1010.817068 367.330759 643.486310 29.538642 -0.291307 15.780359 312.810662 38.739738 15.780788 592.562792 35.142730 0.000000 0.000000 0.026668 
365 0.56 0.56 0.60 2408.004839 2375.308044 0.811623 31.885172 -20.536085 19.883996 705600.000000 710091.627623 1010.801130 367.303821 643.497308 29.492140 -0.326044 15.782633 312.795105 38.726083 15.782956 592.566688 35.147665 0.000000 0.000000 0.026668 
366 0.56 0.56 0.60 2379.486741 2348.133280 0.290080 31.063382 -20.536085 19.892053 705600.000000 709963.052680 1010.820727 367.337477 643.483250 29.400884 -0.322016 15.779880 312.808440 38.749156 15.780229 592.560963 35.142057 0.000000 0.000000 0.026668 
367 0.56 0.56 0.60 2339.754734 2308.401509 0.291119 31.062107 -20.536085 19.888836 705600.000000 709982.591040 1010.822000 367.338309 643.483691 29.400884 -0.323624 15.779938 312.824742 38.733630 15.780207 592.561396 35.142088 0.000000 0.000000 0.026668 
368 0.56 0.56 0.60 2367.134154 2336.252631 0.118848 30.762675 -20.536085 19.881502 705600.000000 709933.846756 1010.828564 367.350210 643.478354 29.328563 -0.327292 15.778899 312.822420 38.748891 15.779222 592.558800 35.140332 0.000000 0.000000 0.026668 
369 0.56 0.56 0.59 2272.369388 2241.221470 0.116253 31.031666 -20.536085 19.889479 705600.000000 709866.264147 1010.822537 367.339437 643.483100 29.328563 -0.323303 15.779840 312.823284 38.736313 15.780109 592.560630 35.142361 0.000000 0.000000 0.026668 
370 0.56 0.56 0.59 2362.197362 2331.388134 0.112234 30.696995 -20.536085 19.902032 705600.000000 709979.426959 1010.831612 367.353830 643.477782 29.328563 -0.317026 15.778660 312.841299 38.733871 15.778982 592.560476 35.138323 0.000000 0.000000 0.026668 
371 0.56 0.56 0.60 2286.454662 2255.081277 2.107130 29.266256 -20.526223 20.218200 705600.000000 709909.142161 1010.862650 367.410491 643.452159 29.627102 -0.154012 15.774038 312.827742 38.808710 15.774280 592.545521 35.132358 0.000000 0.000000 0.026668 
372 0.56 0.56 0.60 2293.853945 2263.987847 0.695180 29.170917 -20.526223 20.215193 705600.000000 709892.635485 1010.864994 367.414440 643.450555 29.487514 -0.155515 15.773721 312.827846 38.812872 15.773963 592.546908 35.129684 0.000000 0.000000 0.026668 
373 0.56 0.56 0.60 2329.771378 2300.227582 0.694874 28.848922 -20.526223 20.217168 705600.000000 709967.293404 1010.872597 367.427579 643.445018 29.487514 -0.154527 15.772680 312.831777 38.823122 15.772896 592.544789 35.127333 0.000000 0.000000 0.026668 
374 0.56 0.56 0.60 2359.460863 2329.095225 0.693670 29.671968 -20.526223 20.225057 705600.000000 709941.756059 1010.850483 367.392311 643.458172 29.487514 -0.150583 15.775447 312.786747 38.830117 15.775663 592.548521 35.133988 0.000000 0.000000 0.026668 
375 0.56 0.56 0.60 2335.098784 2304.756143 0.696867 29.645774 -20.526223 20.204530 705600.000000 709938.295547 1010.850938 367.393277 643.457661 29.487514 -0.160846 15.775363 312.786055 38.831859 15.775578 592.547299 35.134783 0.000000 0.000000 0.026668 
376 0.56 0.56 0.60 2332.153473 2301.417094 0.121396 30.614982 -20.526223 19.922623 705600.000000 709882.064717 1010.831217 367.355713 643.475504 29.265416 -0.301800 15.778476 312.811966 38.765271 15.778744 592.558420 35.138339 0.000000 0.000000 0.026668 
377 0.56 0.56 0.60 2281.121600 2248.530843 1.072209 31.518547 -20.452838 19.851510 705600.000000 709872.938472 1010.813866 367.321343 643.492524 29.525912 -0.300664 15.781305 312.852517 38.687521 15.781681 592.567054 35.143789 0.000000 0.000000 0.026668 
378 0.56 0.56 0.60 2320.922835 2287.853569 1.071974 31.997292 -20.452838 19.852294 705600.000000 709893.497667 1010.807554 367.308013 643.499542 29.525912 -0.300272 15.782910 312.827262 38.697841 15.783315 592.575591 35.140636 0.000000 0.000000 0.026668 
379 0.56 0.56 0.59 2305.020775 2272.369681 1.079562 31.571532 -20.452838 19.827535 705600.000000 709867.169300 1010.811047 367.318196 643.492851 29.525912 -0.312652 15.781477 312.832329 38.704390 15.781880 592.565783 35.145188 0.000000 0.000000 0.026668 
380 0.56 0.56 0.59 2237.941531 2205.698961 1.076213 31.166358 -20.452838 19.838339 705600.000000 709770.190984 1010.828582 367.342804 643.485778 29.525912 -0.307250 15.780136 312.854418 38.708250 15.780540 592.572257 35.132981 0.000000 0.000000 0.026668 
381 0.56 0.56 0.60 2312.700339 2280.260139 0.866103 31.574097 -20.478241 19.697799 705600.000000 709791.142637 1010.814741 367.320448 643.494293 29.493270 -0.390221 15.781457 312.880155 38.658836 15.781833 592.568823 35.143636 0.000000 0.000000 0.026668 
382 0.56 0.56 0.60 2254.869043 2222.428424 0.871091 31.569528 -20.478241 19.685117 705600.000000 709741.742440 1010.814204 367.320230 643.493974 29.493270 -0.396562 15.781505 312.872167 38.666558 15.781828 592.567978 35.144169 0.000000 0.000000 0.026668 
383 0.56 0.56 0.60 2241.731948 2209.208677 0.245611 32.277661 -20.478241 19.526369 705600.000000 709765.746576 1010.800336 367.293124 643.507212 29.335247 -0.475936 15.783730 312.900684 38.608709 15.784133 592.574348 35.148731 0.000000 0.000000 0.026668 
384 0.56 0.56 0.60 2291.577288 2259.444095 0.460061 31.673131 -20.478241 19.623683 705600.000000 709816.479518 1010.814208 367.317540 643.496668 29.422139 -0.427279 15.781759 312.903377 38.632404 15.782135 592.569733 35.144800 0.000000 0.000000 0.026668 
385 0.56 0.56 0.60 2302.659391 2271.178206 0.455299 31.025886 -20.478241 19.634902 705600.000000 709798.457463 1010.830091 367.344329 643.485762 29.422139 -0.421670 15.779525 312.917736 38.647068 15.779981 592.567334 35.138447 0.000000 0.000000 0.026668 
386 0.56 0.56 0.60 2298.727051 2266.902376 1.020986 30.803689 -20.687051 19.448228 705600.000000 709737.291395 1010.834678 367.352982 643.481696 29.125838 -0.619412 15.778879 312.912178 38.661925 15.779254 592.565041 35.137401 0.000000 0.000000 0.026668 
387 0.56 0.56 0.60 2289.930358 2259.276674 0.534479 30.119205 -20.848445 19.533426 705600.000000 709743.446020 1010.845641 367.377650 643.467991 29.375818 -0.657509 15.776686 312.851920 38.749044 15.777062 592.558412 35.132517 0.000000 0.000000 0.026668 
388 0.56 0.56 0.60 2256.870761 2226.120472 0.540238 30.210051 -20.848445 19.524696 705600.000000 709799.550952 1010.849988 367.381090 643.468898 29.375818 -0.661875 15.777037 312.849462 38.754591 15.777388 592.566480 35.125030 0.000000 0.000000 0.026668 
389 0.56 0.56 0.60 2260.792486 2230.218365 0.537414 30.036706 -20.848445 19.528969 705600.000000 709722.552772 1010.848366 367.381504 643.466862 29.375818 -0.659738 15.776374 312.861531 38.743599 15.776777 592.559704 35.130381 0.000000 0.000000 0.026668 
390 0.56 0.56 0.60 2263.853272 2233.379464 0.842320 29.631489 -20.898444 19.530286 705600.000000 709707.554563 1010.858074 367.398127 643.459946 29.441161 -0.684079 15.775109 312.868812 38.754206 15.775432 592.556558 35.127957 0.000000 0.000000 0.026668 
391 0.56 0.56 0.60 2254.964036 2224.279133 0.848947 29.835956 -20.898444 19.520632 705600.000000 709750.428430 1010.851951 367.388971 643.462980 29.441161 -0.688906 15.775859 312.849653 38.763459 15.776128 592.556798 35.130053 0.000000 0.000000 0.026668 
392 0.56 0.56 0.60 2322.856360 2292.177046 0.683897 29.995417 -20.898444 19.477675 705600.000000 709827.755003 1010.849701 367.383415 643.466286 29.399019 -0.710385 15.776393 312.870534 38.736488 15.776635 592.555984 35.133667 0.000000 0.000000 0.026668 
393 0.56 0.56 0.60 2293.891158 2262.947536 0.616656 30.326966 -20.882789 19.480237 705600.000000 709809.713313 1010.841329 367.369545 643.471784 29.383363 -0.701276 15.777446 312.857051 38.735048 15.777742 592.559931 35.134111 0.000000 0.000000 0.026668 
394 0.56 0.56 0.60 2294.896013 2264.264127 0.613406 30.018480 -20.882789 19.484879 705600.000000 709754.138920 1010.849289 367.382557 643.466732 29.383363 -0.698955 15.776333 312.870528 38.735696 15.776709 592.557799 35.132224 0.000000 0.000000 0.026668 
395 0.56 0.56 0.60 2323.324080 2293.052208 0.614480 29.657392 -20.882789 19.483343 705600.000000 709721.008244 1010.858827 367.397927 643.460900 29.383363 -0.699723 15.775095 312.887838 38.734994 15.775498 592.556395 35.129007 0.000000 0.000000 0.026668 
396 0.56 0.56 0.60 2337.095668 2306.995264 0.612428 29.487975 -20.882789 19.486279 705600.000000 709710.998785 1010.861845 367.404224 643.457621 29.383363 -0.698255 15.774575 312.877472 38.752176 15.774951 592.554363 35.128307 0.000000 0.000000 0.026668 
